neg,neu,pos,compound,line
0.0,0.758,0.242,0.4927,"output through component connections looks very good, on my non-hd tv."
0.058,0.745,0.198,0.7543,"bad:  i've had this player for several months and it reads most discs, but it would not recognize several discs that were clean and read on other players (from friends season 2)."
0.306,0.694,0.0,-0.5267,"it would just spin up and stop, and display "" no disc ""."
0.333,0.667,0.0,-0.7902,"my other gripe is the incredibly crappy remote, which is worse than other, cheaper apex units."
0.0,0.87,0.13,0.34,"for some reason they made the navigation buttons all one button, a ring around the enter / play button."
0.08,0.92,0.0,-0.1027,you have to press the buttons hard and frequently i end up pressing enter when i meant to scroll.
0.0,1.0,0.0,0.0,"also, for some reason the picture looks washed out on s-video, with lots of color bleeding, compared to a component connection (should not be much of a perceptible difference on a 27 "" tv)."
0.0,0.0,1.0,0.7269,pretty good.
0.0,0.82,0.18,0.296,ok this is our first dvd player so what do i know.
0.0,0.714,0.286,0.6597,"i checked out the amazon reviews and i'm pleased to say mine worked, works, fine right out of the box."
0.0,0.667,0.333,0.6124,i like the auto fit feature = you can stretch widescreen dvd's to normal.
0.0,1.0,0.0,0.0,lot's of other features that i need to find out about.
0.0,0.732,0.268,0.296,looks ok - very shiny chrome and mirrors.
0.0,1.0,0.0,0.0,things that i'd prefer different - there's a red light that shines when it's turned off!
0.085,0.915,0.0,-0.1957,"and the remote is cheap and cheasy - not sure how long it'll last, but for 50 bucks what the heck!"
0.0,0.333,0.667,0.25,plays pancakes.
0.0,0.714,0.286,0.25,this thing plays everything i feed it.
0.0,1.0,0.0,0.0,"compusa, memorex, fuji."
0.0,0.5,0.5,0.25,plays them all.
0.0,1.0,0.0,0.0,i ordered 2.
0.0,0.328,0.672,0.6249,great dvd player.
0.0,0.888,0.112,0.34,i wanted a dvd player that had basic features and would be able to play dvd - r format disc's that i had made myself.
0.057,0.796,0.147,0.6597,when i 1st tried it i found that it had no problem playing the more expensive dvd - r media disc's that other players would play but to my surprise was able to play cheep media that i had burned that i couldn't get to work before in anything but the dvd burner itself that i had made the disc with.
0.0,0.608,0.392,0.7003,"easy to use, small form factor, and looks good to boot."
0.0,0.189,0.811,0.6468,very happy!
0.0,1.0,0.0,0.0,customer service is non-existent!!
0.412,0.31,0.279,-0.3164,i wish i could give negative stars!
0.0,1.0,0.0,0.0,i bought this dvd player in november.
0.0,0.745,0.255,0.6249,i have an apex ad600 for a few years now which still works great today.
0.0,0.806,0.194,0.6249,i figured with a great first product and with this one having more features than the 600 i would buy one.
0.729,0.271,0.0,-0.4003,what a mistake!
0.188,0.649,0.162,-0.1027,after about an hour it starts skipping like the dvd's are dirty.
0.0,1.0,0.0,0.0,i've tried several dvd's and even new ones do the same thing.
0.196,0.804,0.0,-0.296,i have ice age and it keeps telling me no disc.
0.0,1.0,0.0,0.0,i've tried someone elses and the same thing happens.
0.0,1.0,0.0,0.0,i tried e-mailing apex and they come back saying undeliverable.
0.0,1.0,0.0,0.0,i've tried leaving questions on their site never to have them answered.
0.0,0.867,0.133,0.1531,"i just want to at least try an exchange but you can't get through to their number, it's always busy."
0.0,1.0,0.0,0.0,"that makes sense though, with all the substandard products they make."
0.273,0.727,0.0,-0.75,do not buy this product or any apex product unless you are looking to be frustrated and lose money!
0.0,0.679,0.321,0.2235,"keep shopping, don't stop here."
0.0,0.674,0.326,0.4404,i bought this as a gift for my sister.
0.0,1.0,0.0,0.0,it has never worked.
0.0,1.0,0.0,0.0,"i've attempted to connect this unit to several different tvs, using a multitude of connection methods, and i still can't get a video signal from the machine."
0.233,0.527,0.241,0.0276,i highly regret trying to save a few $ with this purchase.
0.506,0.494,0.0,-0.6249,worst customer service on record.
0.184,0.816,0.0,-0.4019,purchased the ad-2600 about a month ago and have had numerous problems with it.
0.155,0.845,0.0,-0.296,the most recent is that it will stop responding to the on/off button.
0.177,0.823,0.0,-0.4215,the light goes from red to green but no display or any operation whatsoever.
0.12,0.88,0.0,-0.481,i end up unplugging it from the wall for a few hours and when i try again it will work fine.at least until this problem arises again.
0.231,0.769,0.0,-0.4019,i've registered this unit at www.apexdigialinc.com and listed the problem.
0.0,1.0,0.0,0.0,they claim to respond in a 24 hour period yet it's been 2 weeks without a reply.
0.136,0.864,0.0,-0.296,i've sent 10 e-mails to their customer service department requesting an ra with no response.
0.142,0.789,0.068,-0.34,"i've called the service number and if it's not busy, it rings forever then eventually dumps you."
0.0,1.0,0.0,0.0,once i actually got to an answering machine and left a message.
0.524,0.476,0.0,-0.296,still no response.
0.121,0.879,0.0,-0.296,i will never purchase anything from this company ever again and have logged my complaint with the bbb.
0.417,0.238,0.345,-0.1531,"good price, bad product."
0.0,1.0,0.0,0.0,i bought this player as a christmas present for my wife.
0.0,0.888,0.112,0.34,3/4 way through the first disk we played on it (naturally on 31 days after purchase) the dvd player froze.
0.136,0.864,0.0,-0.296,now it will not load any disk or just says that there is no disk.
0.0,1.0,0.0,0.0,"have tried to contact apex via e-mail (customerservice@apexdigital.com), but the e-mail address is not valid."
0.0,1.0,0.0,0.0,"have tried calling (866-4apexgo), but can't get through."
0.417,0.583,0.0,-0.6124,"this product sucks, the customer service from apex sucks."
0.0,1.0,0.0,0.0,"i shouldn't have been cheap, should have bought a toshiba."
0.0,1.0,0.0,0.0,stay away from it.
0.0,0.702,0.298,0.1779,i bought this product from amazon.
0.169,0.831,0.0,-0.2584,"after using it for just a month, i could not play any dvd."
0.306,0.694,0.0,-0.4753,i can only hear the sound but no picture!
0.361,0.639,0.0,-0.5256,their customer (www.apexdigitalinc.com) service is very poor.
0.163,0.741,0.096,-0.2263,"no contact phone number, only eamil contact which did not respond me."
1.0,0.0,0.0,-0.4019,problems.
0.0,0.709,0.291,0.5719,i bought this player during a christmas sale at an excellent price.
0.113,0.887,0.0,-0.1027,"however, i should have followed my instincts:  you get what you pay for."
0.135,0.865,0.0,-0.1027,one of the dvd's i received as a christmas present kept freezing.
0.289,0.711,0.0,-0.2584,some dvd's i rented would not play.
0.355,0.645,0.0,-0.296,"now, i suddenly have no picture."
0.0,1.0,0.0,0.0,i will say this.
0.0,1.0,0.0,0.0,"when the player was working it was great,but."
0.0,0.744,0.256,0.4767,the second apex - at least it's prettier than the last.
0.0,0.783,0.217,0.5563,the physical appearance of this apex compared to one previous (ad1100w) is most appreciated.
0.104,0.635,0.261,0.5719,"the prior one looked and felt lightweight, cheesy, and assembled by the oppressed:  i purchased it for it's easy ability to accept cd-r hacks."
0.17,0.758,0.072,-0.5719,"i used it lightly, and it lasted just over one year (forgot to kill the power one day, and now it only plays dvds)."
0.123,0.877,0.0,-0.2755,back to the 2600:  1.  it doesn't smell like burning plastic when you open the drive.
0.0,0.839,0.161,0.2755,2.  without a doubt the finest looking apex dvd player that i've seen.
0.0,0.764,0.236,0.5719,"3.  excellent picture quality - on par with my pioneer, panasonic, and jvc players."
0.0,0.861,0.139,0.4404,"4.  remote: you can stand it on end (harder to lose), and it's far better designed than the 1100s."
0.0,0.778,0.222,0.7717,"anyway, the initial impression is much better than when i opened the box on the 1100 over a year ago - you can telll that apex is trying harder to improve their product."
0.0,0.79,0.21,0.8519,"i'd have given it 5 stars, but i'm waiting to see if this one holds up to more frequent use than the last one:  with progressive scan, i expect it to play play play - and give my old pioneer a rest."
0.187,0.813,0.0,-0.5917,"does not play dvds with extra features... first of all, i bought this dvd as a christmas present for my girlfriend and i am somewhat disappointed."
0.0,0.821,0.179,0.5719,"unlike some of the other people who received a "" lemon "", my dvd player came in perfect working condition."
0.0,0.847,0.153,0.2023,"as a whole, the dvd player has a sleek design and works fine."
0.17,0.714,0.115,-0.25,what disappointed me is the fact that it does not seem to read certain dvds.
0.0,0.935,0.065,0.1027,"for example, i tried playing my new "" pirates of the carribean "" extra features dvd, but this dvd player can not read it."
0.204,0.703,0.093,-0.4854,"at first i thought it is only a isolated incident, but i was proven wrong when the player would not read my "" alias "" dvds as well."
0.0,0.816,0.184,0.2023,this player seems to work fine with everything else.
0.0,1.0,0.0,0.0,so i don't understand why it would not work with dvds that seem to have more features in them.
0.367,0.633,0.0,-0.6381,"because of this, i am disappointed and would not recommend this product."
0.0,0.476,0.524,0.5106,apex you can trust.
0.0,1.0,0.0,0.0,i had apex regular (non-progressive) dvd-player for two years.
0.62,0.38,0.0,-0.5994,had no problem with it.
0.0,1.0,0.0,0.0,"now, i thought it's time to upgrade."
0.0,0.825,0.175,0.1779,"so, i bought apex ad-2600 in november ' 03 from amazon."
0.0,0.687,0.313,0.6249,it's running great for all the dvds i have and rented.
0.0,1.0,0.0,0.0,i have a dvd burner.
0.0,0.741,0.259,0.6369,"i think, apex is the best dvd player you can get for the price."
0.246,0.6,0.154,-0.484,some of my friends had well branded dvd-players but they keep complaining that sometime it stucks and sucks!
0.0,0.748,0.252,0.5719,most of them are already switched to apex and they are happy.
0.277,0.723,0.0,-0.3182,if you are skeptical about trying apex.
0.0,1.0,0.0,0.0,take my words and give it a try.
0.0,0.284,0.716,0.6164,hopefully you won't regret.
0.0,1.0,0.0,0.0,goodluck!
0.0,0.185,0.815,0.6588,a great discovery!
0.0,1.0,0.0,0.0,i bought this to replace an expensive ($ 300 +) onkyo dvd player that quit after only 3 years!
0.0,1.0,0.0,0.0,this has so many capabilities that you'll always have room for new technologies as they evolve.
0.059,0.634,0.307,0.7574,"i use this with a home theater system and it's amazing how it sounds, the picture clarity is unmatched!"
